codusu,nro_hogar,edad,ingreso,varon,mujer,con_pareja,sin_pareja,si_cobertura,no_cobertura,prim_inc,prim_com,sec_inc,sec_com,uni_inc,uni_comp,sin_instrucc,estado_desocupado,estado_inactivo,estado_menor de 10 años,estado_no respuesta,estado_ocupado,inactividad_ama de casa,inactividad_discapacitado,inactividad_estudiante,inactividad_jubilado/pensionado,inactividad_menor de 6 años,inactividad_otros,inactividad_rentista,realizada,trimestre,region,mas_500,aglomerado,pondera,iv1,iv5,iv12_1,iv12_2,iv12_3,ii1,ii2,ii3,ii7,v1,v2,v21,v22,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19_a,v19_b,itf,decifr,rdecifr,gdecifr,adecifr,deccfr,rdeccfr,gdeccfr,adeccfr,vii1_1,vii1_2,vii2_1,vii2_2,vii2_3,vii2_4,componente,ch09,ch10,ch11,ch12,ch13,ch15,ch16,estado,cat_ocup,pp02c1,pp02c2,pp02c3,pp02c4,pp02c5,pp02c6,pp02c7,pp02c8,pp02e,pp02h,pp02i,decocur,rdecocur,gdecocur,adecocur,desocupado,proporcion_trabajando,total_personas,tasa_parcial,prom_edad_hogar
TQRMNORUWHMMKOCDEIJAH00801934,1.0,71,162500.0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,33,1889.0,1,1,2,2,2,6,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,325000.0,3,3,3.0,4,5,4,5.0,5,2,0,1,0,0,0,2,1,2,0,2,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,2,0,76.5
TQRMNOTPPHLMNOCDEIJAH00855263,1.0,70,216000.0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,885.0,2,1,2,2,2,3,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,432000.0,5,5,5.0,5,6,6,6.0,7,2,1,98,0,0,0,1,1,2,0,4,2,3,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,0,0.5,2,0,70.5
TQRMNOTPPHLMNOCDEIJAH00855263,1.0,70,216000.0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,885.0,2,1,2,2,2,3,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,432000.0,5,5,5.0,5,6,6,6.0,7,2,1,98,0,0,0,2,1,2,0,2,1,3,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.5,2,0,70.5
TQRMNOTPPHLMNOCDEIJAH00855263,1.0,71,216000.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,33,885.0,2,1,2,2,2,3,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,432000.0,5,5,5.0,5,6,6,6.0,7,2,1,98,0,0,0,1,1,2,0,4,2,3,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,0,0.5,2,0,70.5
TQRMNOTPPHLMNOCDEIJAH00855263,1.0,71,216000.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,33,885.0,2,1,2,2,2,3,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,432000.0,5,5,5.0,5,6,6,6.0,7,2,1,98,0,0,0,2,1,2,0,2,1,3,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.5,2,0,70.5
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,39,33250.0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,1,1,2,0,4,1,1,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,0,0.125,8,1,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,39,33250.0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,2,1,1,1,4,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,39,33250.0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,3,1,1,1,2,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,39,33250.0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,4,1,1,1,2,2,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,39,33250.0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,5,2,3,0,0,0,1,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,39,33250.0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,6,1,1,1,2,2,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,39,33250.0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,7,3,0,0,0,0,1,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,39,33250.0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,8,1,1,1,9,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,17,33250.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,1,1,2,0,4,1,1,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,0,0.125,8,1,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,17,33250.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,2,1,1,1,4,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,17,33250.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,3,1,1,1,2,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,17,33250.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,4,1,1,1,2,2,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,17,33250.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,5,2,3,0,0,0,1,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,17,33250.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,6,1,1,1,2,2,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,17,33250.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,7,3,0,0,0,0,1,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,17,33250.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,8,1,1,1,9,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,11,33250.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,1,1,2,0,4,1,1,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,0,0.125,8,1,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,11,33250.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,2,1,1,1,4,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,11,33250.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,3,1,1,1,2,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,11,33250.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,4,1,1,1,2,2,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,11,33250.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,5,2,3,0,0,0,1,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,11,33250.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,6,1,1,1,2,2,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,11,33250.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,7,3,0,0,0,0,1,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,11,33250.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,8,1,1,1,9,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,8,33250.0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,1,1,2,0,4,1,1,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,0,0.125,8,1,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,8,33250.0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,2,1,1,1,4,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,8,33250.0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,3,1,1,1,2,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,8,33250.0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,4,1,1,1,2,2,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,8,33250.0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,5,2,3,0,0,0,1,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,8,33250.0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,6,1,1,1,2,2,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,8,33250.0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,7,3,0,0,0,0,1,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,8,33250.0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,8,1,1,1,9,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,3,33250.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,1,1,2,0,4,1,1,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,0,0.125,8,1,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,3,33250.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,2,1,1,1,4,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,3,33250.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,3,1,1,1,2,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,3,33250.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,4,1,1,1,2,2,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,3,33250.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,5,2,3,0,0,0,1,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,3,33250.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,6,1,1,1,2,2,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,3,33250.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,7,3,0,0,0,0,1,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,3,33250.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,8,1,1,1,9,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,6,33250.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,1,1,2,0,4,1,1,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,0,0.125,8,1,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,6,33250.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,2,1,1,1,4,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,6,33250.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,3,1,1,1,2,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,6,33250.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,4,1,1,1,2,2,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.125,8,0,14.625
TQRMNOTVQHKNRPCDEIJAH00859105,1.0,6,33250.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,S,33,4375.0,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,266000.0,3,2,2.0,3,1,1,1.0,1,1,0,2,3,0,0,5,2,3,0,0,0,1,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.125,8,0,14.625
