codusu,nro_hogar,ch04,ch06,ch07,ch08,nivel_ed,estado,cat_inac,ipcf
198975  ,1.0,1,11.0,5,1,1,3,3,157.14285714285714
198975  ,1.0,1,9.0,5,1,1,4,3,157.14285714285714
198975  ,1.0,1,1.0,5,1,7,4,5,157.14285714285714
199029  ,1.0,1,23.0,1,4,4,1,0.0,133.33333333333334
199029  ,1.0,2,21.0,2,4,2,3,4,133.33333333333334
199029  ,1.0,2,1.0,5,4,7,4,5,133.33333333333334
199030  ,1.0,2,51.0,3,4,1,3,4,280.0
199030  ,1.0,2,30.0,5,1,6,1,0.0,280.0
199030  ,1.0,2,26.0,5,1,3,1,0.0,280.0
199030  ,1.0,2,22.0,5,4,4,1,0.0,280.0
199030  ,1.0,2,18.0,5,4,3,2,0.0,280.0
199030  ,1.0,2,15.0,5,4,3,3,3,280.0
199053  ,1.0,1,76.0,3,4,1,3,4,150.0
199157  ,1.0,1,73.0,5,1,2,3,1,450.0
199210  ,1.0,1,71.0,2,12,2,1,0.0,167.5
199210  ,1.0,2,66.0,2,12,2,1,0.0,167.5
199329  ,1.0,1,78.0,4,1,7,3,1,215.0
199343  ,1.0,1,28.0,1,4,3,1,0.0,62.5
199343  ,1.0,2,24.0,1,4,3,3,4,62.5
199343  ,1.0,1,5.0,5,4,7,4,5,62.5
199343  ,1.0,2,3.0,5,4,7,4,5,62.5
199344  ,1.0,2,85.0,4,1,1,3,1,100.0
199344  ,1.0,1,64.0,5,4,1,3,7,100.0
199412  ,1.0,1,71.0,2,1,2,3,1,97.5
199412  ,1.0,2,75.0,2,1,2,3,4,97.5
199412  ,1.0,1,42.0,5,4,3,1,0.0,97.5
199412  ,1.0,1,12.0,5,4,2,3,3,97.5
199459  ,1.0,2,76.0,4,4,2,3,4,150.0
199531  ,1.0,1,26.0,1,4,2,1,0.0,214.0
199531  ,1.0,2,25.0,1,4,2,1,0.0,214.0
199531  ,1.0,2,5.0,5,4,7,4,5,214.0
199531  ,1.0,2,4.0,5,4,7,4,5,214.0
199531  ,1.0,2,2.0,5,4,7,4,5,214.0
199553  ,1.0,1,33.0,2,1,2,1,0.0,398.0
199553  ,1.0,2,32.0,2,1,3,1,0.0,398.0
199553  ,1.0,1,14.0,5,1,3,3,3,398.0
199553  ,1.0,1,9.0,5,1,1,4,3,398.0
199553  ,1.0,2,51.0,3,4,2,1,0.0,398.0
199606  ,1.0,1,47.0,2,4,1,1,0.0,275.3333333333333
199606  ,1.0,2,47.0,2,1,1,1,0.0,275.3333333333333
199606  ,1.0,1,22.0,5,4,3,1,0.0,275.3333333333333
199606  ,1.0,2,12.0,5,1,1,3,3,275.3333333333333
199606  ,1.0,1,10.0,5,1,1,3,3,275.3333333333333
199606  ,1.0,1,8.0,5,1,1,4,3,275.3333333333333
199685  ,1.0,2,53.0,3,1,4,3,1,375.0
199685  ,1.0,2,87.0,4,2,2,3,1,375.0
199685  ,1.0,2,17.0,5,1,5,3,3,375.0
199685  ,1.0,1,29.0,5,2,3,1,0.0,375.0
199740  ,1.0,1,49.0,2,4,3,1,0.0,140.0
199740  ,1.0,2,47.0,2,4,4,3,4,140.0
199740  ,1.0,1,23.0,5,4,4,3,7,140.0
199740  ,1.0,2,22.0,5,4,4,2,0.0,140.0
199740  ,1.0,1,15.0,5,4,3,3,3,140.0
199756  ,1.0,1,67.0,3,1,2,3,1,640.0
200005  ,1.0,1,42.0,1,1,2,2,0.0,162.33333333333334
200005  ,1.0,2,34.0,1,1,2,3,4,162.33333333333334
200005  ,1.0,1,13.0,5,1,2,3,3,162.33333333333334
200005  ,1.0,1,12.0,5,1,1,3,3,162.33333333333334
200005  ,1.0,1,11.0,5,1,1,3,3,162.33333333333334
200005  ,1.0,1,7.0,5,1,1,4,3,162.33333333333334
200030  ,1.0,2,79.0,5,1,1,3,1,340.0
200069  ,1.0,2,62.0,4,4,3,2,0.0,178.0
200069  ,1.0,2,34.0,5,4,4,2,0.0,178.0
200069  ,1.0,2,32.0,5,4,4,1,0.0,178.0
200069  ,1.0,2,28.0,5,4,4,1,0.0,178.0
200101  ,1.0,1,50.0,2,1,6,1,0.0,425.0
200101  ,1.0,2,52.0,2,1,6,3,7,425.0
200101  ,1.0,2,23.0,5,1,5,3,3,425.0
200101  ,1.0,1,19.0,5,1,5,3,3,425.0
200178  ,1.0,1,43.0,2,4,2,1,0.0,150.0
200178  ,1.0,2,37.0,2,4,2,1,0.0,150.0
200178  ,1.0,1,20.0,5,4,2,1,0.0,150.0
200178  ,1.0,1,55.0,3,4,2,1,0.0,150.0
200196  ,1.0,2,48.0,2,4,1,1,0.0,187.77777777777777
200196  ,1.0,1,25.0,5,4,2,1,0.0,187.77777777777777
200196  ,1.0,2,23.0,1,4,3,3,4,187.77777777777777
200196  ,1.0,1,27.0,1,4,4,1,0.0,187.77777777777777
200196  ,1.0,2,1.0,5,4,7,4,5,187.77777777777777
200196  ,1.0,2,20.0,5,4,4,1,0.0,187.77777777777777
200196  ,1.0,1,10.0,5,4,1,3,3,187.77777777777777
200196  ,1.0,2,7.0,5,4,1,4,3,187.77777777777777
200463  ,1.0,2,42.0,3,1,4,1,0.0,66.66666666666667
200463  ,1.0,2,13.0,5,1,2,3,3,66.66666666666667
200463  ,1.0,1,13.0,5,1,2,3,3,66.66666666666667
200494  ,1.0,2,44.0,3,1,5,1,0.0,434.0
200494  ,1.0,2,22.0,5,1,5,1,0.0,434.0
200494  ,1.0,1,11.0,5,1,1,3,3,434.0
200496  ,1.0,2,62.0,3,2,2,1,0.0,600.0
200524  ,1.0,2,60.0,4,1,2,2,0.0,432.0
200524  ,1.0,2,27.0,3,1,5,1,0.0,432.0
200524  ,1.0,2,26.0,3,4,5,2,0.0,432.0
200524  ,1.0,2,3.0,5,1,7,4,5,432.0
200524  ,1.0,1,3.0,5,1,7,4,5,432.0
200609  ,1.0,1,73.0,2,1,2,3,1,112.0
200609  ,1.0,2,66.0,2,4,7,3,4,112.0
200609  ,1.0,1,28.0,5,4,2,2,0.0,112.0
200609  ,1.0,2,26.0,5,4,2,1,0.0,112.0
200609  ,1.0,2,9.0,5,4,1,4,3,112.0
200722  ,1.0,2,74.0,4,1,4,3,1,800.0
200812  ,1.0,1,32.0,2,1,5,1,0.0,900.0
200812  ,1.0,2,31.0,2,1,6,1,0.0,900.0
200989  ,1.0,1,23.0,1,4,3,1,0.0,170.0
200989  ,1.0,2,25.0,1,4,4,3,4,170.0
200989  ,1.0,1,2.0,5,4,7,4,5,170.0
201019  ,1.0,2,53.0,4,4,3,3,4,87.5
201019  ,1.0,1,27.0,5,4,5,1,0.0,87.5
201019  ,1.0,2,25.0,5,4,3,2,0.0,87.5
201019  ,1.0,1,21.0,5,4,4,1,0.0,87.5
201038  ,1.0,2,77.0,5,1,1,3,1,230.0
201069  ,1.0,2,53.0,5,4,1,1,0.0,90.0
201069  ,1.0,2,8.0,5,4,1,4,3,90.0
201085  ,1.0,1,72.0,2,1,2,3,1,120.0
201085  ,1.0,2,66.0,2,1,2,3,4,120.0
201270  ,1.0,1,59.0,2,1,7,1,0.0,648.3333333333334
201270  ,1.0,2,63.0,2,1,2,1,0.0,648.3333333333334
201270  ,1.0,1,32.0,2,1,3,1,0.0,648.3333333333334
201270  ,1.0,2,32.0,2,1,3,3,4,648.3333333333334
201270  ,1.0,1,5.0,5,1,7,4,5,648.3333333333334
201270  ,1.0,2,0,5,1,7,4,5,648.3333333333334
201278  ,1.0,1,54.0,2,4,3,3,6,150.0
201278  ,1.0,2,53.0,2,4,2,3,4,150.0
201278  ,1.0,2,30.0,3,4,4,1,0.0,150.0
201278  ,1.0,1,26.0,5,1,4,1,0.0,150.0
201278  ,1.0,1,20.0,5,1,3,1,0.0,150.0
201278  ,1.0,2,3.0,5,4,7,4,5,150.0
201487  ,1.0,2,36.0,3,1,6,1,0.0,450.0
201487  ,1.0,2,64.0,4,1,2,3,1,450.0
201487  ,1.0,1,24.0,5,1,4,1,0.0,450.0
201487  ,1.0,2,9.0,5,1,1,4,3,450.0
201859  ,1.0,1,77.0,2,1,1,3,1,150.0
201859  ,1.0,2,78.0,2,1,1,3,4,150.0
201864  ,1.0,1,47.0,2,1,2,1,0.0,138.0
201864  ,1.0,2,50.0,2,1,2,3,4,138.0
201864  ,1.0,2,22.0,5,4,4,2,0.0,138.0
201864  ,1.0,1,14.0,5,1,3,3,7,138.0
201864  ,1.0,2,85.0,4,1,1,3,1,138.0
201971  ,1.0,1,88.0,2,1,2,3,1,114.0
201971  ,1.0,2,86.0,2,1,2,3,4,114.0
202438  ,1.0,1,47.0,2,4,2,2,0.0,61.666666666666664
202438  ,1.0,2,44.0,2,4,1,1,0.0,61.666666666666664
202438  ,1.0,2,26.0,5,4,4,3,4,61.666666666666664
202438  ,1.0,2,22.0,5,4,3,1,0.0,61.666666666666664
202438  ,1.0,2,19.0,5,4,4,2,0.0,61.666666666666664
202438  ,1.0,1,18.0,5,4,4,3,7,61.666666666666664
202541  ,1.0,1,36.0,2,4,2,1,0.0,70.0
202541  ,1.0,2,33.0,2,4,2,1,0.0,70.0
202541  ,1.0,2,12.0,5,4,2,3,3,70.0
202541  ,1.0,2,12.0,5,4,2,3,3,70.0
202541  ,1.0,1,10.0,5,4,1,3,3,70.0
202648  ,1.0,1,40.0,2,4,2,1,0.0,140.0
202648  ,1.0,2,42.0,2,4,2,3,4,140.0
202648  ,1.0,1,16.0,5,4,3,3,3,140.0
202657  ,1.0,2,48.0,3,4,2,3,4,185.0
202657  ,1.0,2,71.0,4,1,1,3,1,185.0
202657  ,1.0,1,22.0,5,4,6,1,0.0,185.0
202657  ,1.0,1,9.0,5,4,1,4,7,185.0
202790  ,1.0,1,53.0,2,1,3,1,0.0,337.5
202790  ,1.0,2,50.0,2,1,4,3,4,337.5
202790  ,1.0,2,23.0,5,1,5,3,4,337.5
202790  ,1.0,1,13.0,5,1,3,3,3,337.5
202906  ,1.0,1,65.0,2,4,2,1,0.0,134.0
202906  ,1.0,2,57.0,2,4,2,3,4,134.0
202906  ,1.0,2,29.0,5,1,5,1,0.0,134.0
202953  ,1.0,2,75.0,3,4,3,3,4,375.0
202953  ,1.0,2,18.0,5,4,4,1,0.0,375.0
203258  ,1.0,2,39.0,5,4,1,1,0.0,40.0
203258  ,1.0,2,19.0,5,4,3,2,0.0,40.0
203258  ,1.0,2,17.0,5,4,3,1,0.0,40.0
203269  ,1.0,2,39.0,4,1,1,3,1,125.0
203269  ,1.0,1,17.0,5,1,3,3,3,125.0
203269  ,1.0,2,15.0,5,1,3,3,3,125.0
203269  ,1.0,1,14.0,5,1,3,3,3,125.0
203269  ,1.0,1,13.0,5,1,2,3,3,125.0
203269  ,1.0,2,11.0,5,1,1,3,3,125.0
203269  ,1.0,1,9.0,5,1,1,4,3,125.0
203269  ,1.0,2,8.0,5,1,1,4,3,125.0
203560  ,1.0,1,49.0,2,1,4,1,0.0,466.6666666666667
203560  ,1.0,2,45.0,2,1,4,1,0.0,466.6666666666667
203560  ,1.0,2,84.0,4,1,1,3,1,466.6666666666667
203716  ,1.0,1,68.0,2,1,2,3,1,270.0
203716  ,1.0,2,70.0,2,1,2,3,1,270.0
203731  ,1.0,2,33.0,3,4,2,1,0.0,34.285714285714285
203731  ,1.0,2,16.0,5,4,3,3,3,34.285714285714285
203731  ,1.0,1,14.0,5,4,2,3,7,34.285714285714285
203731  ,1.0,2,12.0,5,4,2,3,3,34.285714285714285
203731  ,1.0,2,7.0,5,4,1,4,3,34.285714285714285
203731  ,1.0,1,5.0,5,4,7,4,5,34.285714285714285
203731  ,1.0,1,4.0,5,4,7,4,5,34.285714285714285
203748  ,1.0,1,23.0,5,1,5,1,0.0,905.0
203748  ,1.0,1,21.0,5,1,5,1,0.0,905.0
203808  ,1.0,2,34.0,2,4,4,1,0.0,300.0
203808  ,1.0,2,11.0,5,4,1,3,3,300.0
203808  ,1.0,1,3.0,5,4,7,4,5,300.0
203808  ,1.0,1,1.0,5,4,7,4,5,300.0
204001  ,1.0,1,28.0,1,4,3,1,0.0,151.0
204001  ,1.0,2,49.0,1,4,3,1,0.0,151.0
204005  ,1.0,1,50.0,2,1,2,1,0.0,235.0
204005  ,1.0,2,47.0,2,1,2,3,4,235.0
204005  ,1.0,2,19.0,5,1,5,2,0.0,235.0
204005  ,1.0,2,18.0,5,1,5,3,3,235.0
204137  ,1.0,1,80.0,2,1,2,3,1,240.0
204137  ,1.0,2,76.0,2,1,1,3,1,240.0
204352  ,1.0,1,59.0,2,4,3,1,0.0,375.0
204352  ,1.0,2,49.0,2,1,4,1,0.0,375.0
204352  ,1.0,1,18.0,5,1,3,3,3,375.0
204352  ,1.0,1,12.0,5,1,2,3,3,375.0
204472  ,1.0,1,31.0,1,4,3,1,0.0,137.5
204472  ,1.0,2,32.0,1,4,3,2,0.0,137.5
204472  ,1.0,2,7.0,5,4,1,4,3,137.5
204472  ,1.0,1,2.0,5,4,7,4,5,137.5
204483  ,1.0,1,32.0,2,4,2,1,0.0,83.33333333333333
204483  ,1.0,2,29.0,2,4,3,2,0.0,83.33333333333333
204483  ,1.0,2,5.0,5,4,1,4,5,83.33333333333333
204582  ,1.0,2,47.0,3,4,6,1,0.0,250.0
204582  ,1.0,1,8.0,5,1,1,4,3,250.0
204583  ,1.0,1,59.0,4,2,2,1,0.0,475.0
204583  ,1.0,2,26.0,5,1,6,1,0.0,475.0
204642  ,1.0,1,43.0,1,1,4,1,0.0,84.61538461538461
204642  ,1.0,2,37.0,1,1,3,3,4,84.61538461538461
204642  ,1.0,2,19.0,5,4,3,3,4,84.61538461538461
204642  ,1.0,1,17.0,5,4,3,3,7,84.61538461538461
204642  ,1.0,1,15.0,5,4,1,3,3,84.61538461538461
204642  ,1.0,1,14.0,5,4,1,3,3,84.61538461538461
204642  ,1.0,1,13.0,5,4,1,3,3,84.61538461538461
204642  ,1.0,1,10.0,5,4,1,3,3,84.61538461538461
204642  ,1.0,2,8.0,5,4,1,4,3,84.61538461538461
204642  ,1.0,1,3.0,5,1,7,4,5,84.61538461538461
204642  ,1.0,1,3.0,5,1,7,4,5,84.61538461538461
204642  ,1.0,2,1.0,5,1,7,4,5,84.61538461538461
204642  ,1.0,2,0,5,1,7,4,5,84.61538461538461
204653  ,1.0,1,56.0,2,1,2,1,0.0,166.66666666666666
204653  ,1.0,2,52.0,2,1,4,2,0.0,166.66666666666666
204653  ,1.0,2,16.0,5,1,3,3,3,166.66666666666666
204799  ,1.0,2,31.0,5,1,4,1,0.0,425.0
204799  ,1.0,2,4.0,5,1,7,4,5,425.0
205077  ,1.0,2,53.0,3,2,6,1,0.0,315.0
205077  ,1.0,2,23.0,5,2,5,1,0.0,315.0
205077  ,1.0,1,24.0,5,2,5,3,3,315.0
205077  ,1.0,2,20.0,5,2,5,3,3,315.0
205133  ,1.0,2,37.0,2,4,7,3,4,18.75
205133  ,1.0,2,18.0,5,4,3,2,0.0,18.75
205133  ,1.0,1,15.0,5,4,3,3,3,18.75
205133  ,1.0,2,9.0,5,4,1,4,3,18.75
205133  ,1.0,2,7.0,5,4,1,4,3,18.75
205133  ,1.0,2,3.0,5,4,7,4,5,18.75
205133  ,1.0,1,1.0,5,4,7,4,5,18.75
205133  ,1.0,1,39.0,2,4,1,1,0.0,18.75
205469  ,1.0,2,39.0,3,1,3,1,0.0,177.0
205469  ,1.0,2,19.0,5,1,5,3,3,177.0
205469  ,1.0,2,18.0,5,1,3,3,3,177.0
205469  ,1.0,2,13.0,5,1,2,3,3,177.0
205469  ,1.0,1,63.0,2,4,1,1,0.0,177.0
205469  ,1.0,1,17.0,5,1,3,3,3,177.0
205615  ,1.0,2,29.0,3,1,3,1,0.0,92.5
205615  ,1.0,2,11.0,5,4,1,3,3,92.5
205615  ,1.0,1,6.0,5,4,7,4,3,92.5
205615  ,1.0,2,2.0,5,1,7,4,5,92.5
205868  ,1.0,1,50.0,2,4,3,1,0.0,120.0
205868  ,1.0,2,45.0,2,4,2,2,0.0,120.0
205868  ,1.0,2,24.0,5,4,5,2,0.0,120.0
205868  ,1.0,1,22.0,5,4,5,3,3,120.0
205868  ,1.0,2,16.0,5,4,3,3,3,120.0
205985  ,2.0,1,31.0,1,1,4,1,0.0,340.0
205985  ,2.0,2,25.0,1,4,4,1,0.0,340.0
205985  ,2.0,2,7.0,5,4,1,4,3,340.0
205985  ,2.0,2,2.0,5,4,7,4,5,340.0
206051  ,1.0,2,58.0,4,4,3,1,0.0,275.0
206051  ,1.0,2,32.0,5,4,1,3,3,275.0
206051  ,1.0,1,23.0,5,4,5,1,0.0,275.0
206051  ,1.0,1,21.0,5,4,4,1,0.0,275.0
206174  ,1.0,2,28.0,3,1,3,1,0.0,186.66666666666666
206174  ,1.0,2,12.0,5,1,1,3,3,186.66666666666666
206174  ,1.0,2,10.0,5,1,1,3,3,186.66666666666666
206309  ,1.0,1,75.0,1,1,5,3,1,650.0
206309  ,1.0,2,69.0,1,1,4,3,4,650.0
206351  ,1.0,1,47.0,1,1,1,1,0.0,190.0
206351  ,1.0,2,55.0,1,4,7,1,0.0,190.0
206351  ,1.0,1,22.0,1,1,3,1,0.0,190.0
206351  ,1.0,2,20.0,1,1,2,3,4,190.0
206351  ,1.0,1,0,5,1,7,4,5,190.0
206410  ,1.0,2,58.0,2,1,6,1,0.0,540.0
206410  ,1.0,1,57.0,2,1,6,1,0.0,540.0
206410  ,1.0,2,25.0,5,2,6,1,0.0,540.0
206429  ,1.0,1,53.0,3,4,6,1,0.0,2600.0
206455  ,1.0,2,72.0,4,12,1,1,0.0,400.0
206589  ,1.0,1,71.0,2,1,2,3,1,94.0
206589  ,1.0,2,74.0,2,1,2,3,4,94.0
206596  ,1.0,2,56.0,4,4,1,1,0.0,60.0
206596  ,1.0,1,15.0,5,4,1,3,3,60.0
206596  ,1.0,2,9.0,5,4,1,4,3,60.0
206596  ,1.0,2,34.0,5,4,2,1,0.0,60.0
206596  ,1.0,1,13.0,5,4,1,3,3,60.0
206596  ,1.0,2,8.0,5,4,1,4,3,60.0
206822  ,2.0,1,36.0,1,1,4,1,0.0,175.0
206822  ,2.0,2,24.0,1,1,2,3,4,175.0
206822  ,2.0,2,6.0,5,1,1,4,3,175.0
206822  ,2.0,2,5.0,5,1,1,4,5,175.0
207042  ,1.0,1,33.0,2,1,2,1,0.0,533.3333333333334
207042  ,1.0,2,27.0,2,1,2,1,0.0,533.3333333333334
207042  ,1.0,2,4.0,5,1,7,4,5,533.3333333333334
207073  ,1.0,1,31.0,2,1,5,1,0.0,590.0
207073  ,1.0,2,31.0,2,1,6,1,0.0,590.0
207110  ,1.0,1,32.0,2,4,3,1,0.0,40.0
207110  ,1.0,2,27.0,2,4,2,1,0.0,40.0
207110  ,1.0,1,10.0,5,4,1,3,3,40.0
207110  ,1.0,1,9.0,5,4,1,4,3,40.0
207110  ,1.0,1,6.0,5,4,1,4,3,40.0
207110  ,1.0,2,2.0,5,4,7,4,5,40.0
207146  ,1.0,1,26.0,2,1,2,1,0.0,300.0
207146  ,1.0,2,28.0,2,1,3,3,4,300.0
207146  ,1.0,1,0,5,1,7,4,5,300.0
207256  ,1.0,1,37.0,2,4,2,1,0.0,150.0
207256  ,1.0,2,33.0,2,4,4,3,4,150.0
207256  ,1.0,1,10.0,5,4,1,3,3,150.0
207256  ,1.0,2,5.0,5,4,1,4,5,150.0
207265  ,1.0,1,67.0,2,1,4,1,0.0,251.0
207265  ,1.0,2,63.0,2,1,4,3,4,251.0
207300  ,1.0,1,68.0,3,1,1,3,4,240.0
207551  ,1.0,2,42.0,4,4,4,1,0.0,133.33333333333334
207551  ,1.0,2,19.0,5,4,4,2,0.0,133.33333333333334
207551  ,1.0,1,17.0,5,4,3,3,3,133.33333333333334
207704  ,1.0,1,53.0,4,1,2,1,0.0,666.6666666666666
207704  ,1.0,2,24.0,5,1,5,3,3,666.6666666666666
207704  ,1.0,2,5.0,5,1,7,4,5,666.6666666666666
207774  ,1.0,1,41.0,2,2,6,1,0.0,218.57142857142858
207774  ,1.0,2,37.0,2,2,5,1,0.0,218.57142857142858
207774  ,1.0,2,14.0,5,2,3,3,3,218.57142857142858
207774  ,1.0,2,11.0,5,2,1,3,3,218.57142857142858
207774  ,1.0,2,10.0,5,2,1,3,3,218.57142857142858
207774  ,1.0,1,8.0,5,2,1,4,3,218.57142857142858
207774  ,1.0,2,6.0,5,2,1,4,3,218.57142857142858
207987  ,1.0,1,42.0,3,4,2,1,0.0,80.4
207987  ,1.0,1,11.0,5,4,1,3,3,80.4
207987  ,1.0,2,9.0,5,4,1,4,3,80.4
207987  ,1.0,1,8.0,5,4,1,4,3,80.4
207987  ,1.0,1,6.0,5,4,1,4,3,80.4
208009  ,1.0,1,45.0,2,1,1,1,0.0,87.5
208009  ,1.0,2,37.0,2,1,1,3,4,87.5
208009  ,1.0,1,19.0,5,1,3,3,3,87.5
208009  ,1.0,2,18.0,5,1,3,3,3,87.5
208009  ,1.0,1,17.0,5,1,3,3,3,87.5
208009  ,1.0,1,16.0,5,1,1,3,3,87.5
208009  ,1.0,2,14.0,5,1,3,3,3,87.5
208009  ,1.0,2,12.0,5,1,1,3,3,87.5
208031  ,1.0,2,25.0,1,4,2,3,4,100.0
208031  ,1.0,1,5.0,5,1,7,4,5,100.0
208031  ,1.0,1,27.0,1,1,2,1,0.0,100.0
208100  ,1.0,1,42.0,2,4,2,1,0.0,35.714285714285715
208100  ,1.0,2,37.0,2,4,2,3,4,35.714285714285715
208100  ,1.0,2,19.0,5,4,4,2,0.0,35.714285714285715
208100  ,1.0,2,17.0,5,4,3,3,3,35.714285714285715
208100  ,1.0,1,13.0,5,4,2,3,3,35.714285714285715
208100  ,1.0,1,11.0,5,4,1,3,3,35.714285714285715
208100  ,1.0,1,0,5,4,7,4,5,35.714285714285715
208141  ,1.0,1,57.0,2,4,2,1,0.0,150.0
208141  ,1.0,2,54.0,2,4,2,3,4,150.0
208141  ,2.0,1,27.0,1,1,4,1,0.0,190.0
208141  ,2.0,2,32.0,1,4,5,2,0.0,190.0
208141  ,2.0,2,5.0,5,1,7,4,5,190.0
208141  ,2.0,2,3.0,5,1,7,4,5,190.0
208141  ,2.0,2,1.0,5,1,7,4,5,190.0
208217  ,1.0,2,87.0,4,12,1,3,1,440.0
208313  ,1.0,1,40.0,2,4,2,1,0.0,166.0
208313  ,1.0,2,41.0,2,4,1,1,0.0,166.0
208313  ,1.0,1,13.0,5,4,3,1,0.0,166.0
208313  ,1.0,2,10.0,5,4,1,3,3,166.0
208313  ,1.0,2,3.0,5,4,7,4,5,166.0
208364  ,1.0,1,37.0,1,1,4,1,0.0,337.5
208364  ,1.0,2,39.0,1,1,4,1,0.0,337.5
208364  ,1.0,1,6.0,5,1,1,4,3,337.5
208364  ,1.0,1,3.0,5,1,7,4,5,337.5
208593  ,1.0,2,39.0,3,4,7,1,0.0,0.0
208593  ,1.0,2,7.0,5,4,1,4,3,0.0
208608  ,1.0,2,84.0,4,12,1,3,1,557.0
208737  ,1.0,1,38.0,2,1,3,1,0.0,130.0
208737  ,1.0,2,35.0,2,1,2,3,4,130.0
208737  ,1.0,2,16.0,5,1,3,3,3,130.0
208737  ,1.0,2,14.0,5,1,3,3,3,130.0
208737  ,1.0,2,12.0,5,1,1,3,3,130.0
208737  ,1.0,2,11.0,5,1,1,3,3,130.0
208737  ,1.0,1,8.0,5,1,1,4,3,130.0
208737  ,1.0,2,4.0,5,1,7,4,5,130.0
208737  ,1.0,2,2.0,5,1,7,4,5,130.0
208737  ,1.0,2,0,5,1,7,4,5,130.0
208792  ,1.0,1,26.0,1,1,2,1,0.0,216.66666666666666
208792  ,1.0,2,21.0,1,4,2,1,0.0,216.66666666666666
208792  ,1.0,1,1.0,5,4,7,4,5,216.66666666666666
208898  ,1.0,2,68.0,4,1,1,3,1,240.0
208905  ,1.0,1,51.0,2,4,3,1,0.0,200.0
208905  ,1.0,2,47.0,2,4,5,3,4,200.0
208905  ,1.0,2,13.0,5,4,2,3,3,200.0
208941  ,1.0,1,58.0,2,1,4,1,0.0,480.0
208941  ,1.0,2,46.0,2,1,4,1,0.0,480.0
208941  ,1.0,1,20.0,5,1,4,1,0.0,480.0
208941  ,1.0,1,19.0,5,1,5,3,3,480.0
208941  ,1.0,1,10.0,5,1,1,3,3,480.0
209239  ,1.0,2,61.0,5,1,4,1,0.0,490.0
209239  ,1.0,2,89.0,5,1,2,3,1,490.0
209239  ,1.0,2,80.0,5,1,2,3,1,490.0
209372  ,1.0,1,75.0,2,1,2,3,1,260.0
209372  ,1.0,2,68.0,2,1,6,3,1,260.0
209448  ,1.0,2,53.0,4,1,5,3,1,225.0
209448  ,1.0,1,23.0,5,4,4,2,0.0,225.0
209463  ,1.0,2,66.0,4,1,7,1,0.0,280.0
209463  ,1.0,2,35.0,3,1,6,1,0.0,280.0
209463  ,1.0,2,16.0,5,1,3,3,3,280.0
209664  ,1.0,2,59.0,4,1,1,3,1,337.5
209664  ,1.0,1,41.0,5,4,3,3,6,337.5
209777  ,1.0,1,59.0,2,1,4,1,0.0,1025.0
209777  ,1.0,2,56.0,2,1,4,2,0.0,1025.0
209928  ,1.0,1,62.0,2,1,4,1,0.0,366.6666666666667
209928  ,1.0,2,58.0,2,1,4,1,0.0,366.6666666666667
209928  ,1.0,2,26.0,5,1,6,1,0.0,366.6666666666667
210229  ,1.0,1,60.0,2,1,2,1,0.0,237.5
210229  ,1.0,2,60.0,2,1,2,3,6,237.5
210229  ,1.0,1,31.0,5,4,2,1,0.0,237.5
210229  ,1.0,1,14.0,5,4,3,3,3,237.5
210264  ,1.0,1,57.0,2,2,3,1,0.0,1000.0
210264  ,1.0,2,53.0,2,2,3,1,0.0,1000.0
210372  ,1.0,2,52.0,2,4,1,1,0.0,21.428571428571427
210372  ,1.0,1,55.0,2,4,2,1,0.0,21.428571428571427
210372  ,1.0,2,24.0,5,4,4,2,0.0,21.428571428571427
210372  ,1.0,1,19.0,5,4,3,3,3,21.428571428571427
210372  ,1.0,1,20.0,5,4,4,2,0.0,21.428571428571427
210372  ,1.0,2,14.0,5,4,3,3,3,21.428571428571427
210372  ,1.0,2,29.0,5,4,2,2,0.0,21.428571428571427
210476  ,1.0,2,75.0,4,1,2,3,1,320.0
210579  ,1.0,1,36.0,1,1,3,1,0.0,400.0
210579  ,1.0,2,30.0,1,4,3,1,0.0,400.0
210579  ,1.0,1,14.0,5,1,2,3,3,400.0
210978  ,1.0,1,58.0,5,4,3,1,0.0,200.0
211169  ,1.0,1,46.0,2,1,4,1,0.0,112.5
211169  ,1.0,2,40.0,2,1,4,3,4,112.5
211169  ,1.0,1,13.0,5,1,3,3,3,112.5
211169  ,1.0,2,8.0,5,1,1,4,3,112.5
211526  ,1.0,1,63.0,2,2,4,1,0.0,2700.0
211526  ,1.0,2,63.0,2,2,6,3,7,2700.0
211528  ,1.0,1,65.0,2,1,2,3,1,216.66666666666666
211528  ,1.0,2,21.0,5,1,3,1,0.0,216.66666666666666
211528  ,1.0,2,16.0,5,4,3,3,3,216.66666666666666
211528  ,1.0,1,36.0,5,4,2,1,0.0,216.66666666666666
211528  ,1.0,1,2.0,5,4,7,4,5,216.66666666666666
211646  ,1.0,1,62.0,2,4,3,1,0.0,41.666666666666664
211646  ,1.0,2,56.0,2,4,1,1,0.0,41.666666666666664
211646  ,1.0,1,18.0,5,4,3,2,0.0,41.666666666666664
211646  ,1.0,2,24.0,5,4,3,3,4,41.666666666666664
211646  ,1.0,2,20.0,5,4,4,2,0.0,41.666666666666664
211646  ,1.0,2,16.0,5,4,3,3,3,41.666666666666664
211727  ,1.0,1,77.0,2,1,2,3,1,340.0
211727  ,1.0,2,67.0,2,1,4,3,1,340.0
211899  ,1.0,2,60.0,2,4,4,3,4,166.66666666666666
