codusu,nro_hogar,edad,ingreso,componente,varon,mujer,con_pareja,sin_pareja,si_cobertura,no_cobertura,prim_inc,prim_com,sec_inc,sec_com,uni_inc,uni_comp,sin_instrucc,estado_desocupado,estado_inactivo,estado_menor de 10 años,estado_no respuesta,estado_ocupado,inactividad_ama de casa,inactividad_discapacitado,inactividad_estudiante,inactividad_jubilado/pensionado,inactividad_menor de 6 años,inactividad_otros,inactividad_rentista
TQRMNOPQQHKMTTCDEIJAH00856987,1.0,14,0.0,5,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPYXHKKPPCDEIJAH00856956,1.0,23,0.0,3,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPYXHKKPPCDEIJAH00856956,1.0,18,0.0,4,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOTSYHMKKPCDEIJAH00856988,1.0,28,0.0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPUTHKKQRCDEIJAH00856989,1.0,63,1180000.0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPUTHKKQRCDEIJAH00856989,1.0,63,1180000.0,2,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORRWHMKKQCDEIJAH00802548,2.0,38,0.0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNORRWHMKKQCDEIJAH00802548,2.0,38,0.0,2,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNORRWHMKKQCDEIJAH00802548,2.0,2,0.0,3,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOPQYHLMSLCDEIJAH00855564,1.0,21,0.0,3,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPQYHLMSLCDEIJAH00855564,1.0,16,0.0,4,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORSUHLKQSCDEIJAH00856990,1.0,47,0.0,2,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNORSUHLKQSCDEIJAH00856990,1.0,5,0.0,3,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNORSUHLKQSCDEIJAH00856990,1.0,3,0.0,4,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOQRRHMLKRCDEIIAD00801630,1.0,43,1070000.0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQQQHLNLLCDEIIAD00854808,1.0,54,270000.0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQQQHLNLLCDEIIAD00854808,1.0,44,270000.0,2,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQQQHLNLLCDEIIAD00854808,1.0,8,270000.0,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOPPWHJLONCDEIIAD00797570,1.0,46,0.0,2,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPPWHJLONCDEIIAD00797570,1.0,20,0.0,3,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPPWHJLONCDEIIAD00797570,1.0,18,0.0,4,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOPPWHJLONCDEIIAD00797570,1.0,14,0.0,5,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOTQQHKOKMCDEIJAH00856992,1.0,51,78000.0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTQQHKOKMCDEIJAH00856992,1.0,21,78000.0,2,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOTQQHKOKMCDEIJAH00856992,1.0,4,78000.0,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOTQQHKOKMCDEIJAH00856992,1.0,1,78000.0,4,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOTUTHJMLPCDEIIAD00801829,1.0,66,512000.0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOPUSHKMKNCDEIJAH00856993,1.0,39,132166.67,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPUSHKMKNCDEIJAH00856993,1.0,13,132166.67,2,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPUSHKMKNCDEIJAH00856993,1.0,17,132166.67,3,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPWTHKMKPCDEIJAH00856994,1.0,21,0.0,4,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPWTHKMKPCDEIJAH00856994,1.0,13,0.0,5,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORPWHMMLLCDEIJAH00801984,1.0,24,500000.0,2,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORUUHKMLMCDEIJAH00856995,1.0,45,206250.0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORUUHKMLMCDEIJAH00856995,1.0,67,206250.0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNPRXUHKNNTCDEIIAD00856996,1.0,30,660000.0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNPRXUHKNNTCDEIIAD00856996,1.0,30,660000.0,2,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTURHJNMQCDEIJAH00802448,1.0,57,488000.0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOVQVHJNMQCDEIJAH00795332,1.0,43,195000.0,2,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TQRMNOVQVHJNMQCDEIJAH00795332,1.0,45,195000.0,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOYUQHMOLRCDEIJAH00802459,1.0,38,25600.0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOYUQHMOLRCDEIJAH00802459,1.0,39,25600.0,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOYUQHMOLRCDEIJAH00802459,1.0,17,25600.0,3,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOYUQHMOLRCDEIJAH00802459,1.0,10,25600.0,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOYUQHMOLRCDEIJAH00802459,1.0,8,25600.0,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOPPTHMNMLCDEIJAH00802462,1.0,32,102666.67,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPPTHMNMLCDEIJAH00802462,1.0,33,102666.67,2,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPPTHMNMLCDEIJAH00802462,1.0,6,102666.67,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNORXVHMMMUCDEIJAH00802495,1.0,68,116000.0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNORXVHMMMUCDEIJAH00802495,1.0,66,116000.0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOURVHMKTUCDEIJAH00802390,1.0,36,1200000.0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOURVHMKTUCDEIJAH00802390,1.0,33,1200000.0,2,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOURVHMKTUCDEIJAH00802390,1.0,15,1200000.0,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOURVHMKTUCDEIJAH00802390,1.0,2,1200000.0,4,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOTTSHMOLRCDEIJAH00802109,1.0,61,0.0,2,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOPUQHMMOQCDEIIAD00806948,1.0,32,434000.0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPUQHMMOQCDEIIAD00806948,1.0,32,434000.0,2,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORYSHLMMOCDEIJAH00855470,1.0,45,240000.0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORYSHLMMOCDEIJAH00855470,1.0,22,240000.0,2,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORYSHLMMOCDEIJAH00855470,1.0,16,240000.0,3,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOSRUHKLNSCDEIJAH00857108,1.0,56,500000.0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSRUHKLNSCDEIJAH00857108,1.0,20,500000.0,3,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTSUHJMMSCDEIJAH00797492,1.0,65,174000.0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOTSUHJMMSCDEIJAH00797492,1.0,63,174000.0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOQSWHLOONCDEIJAH00855488,1.0,71,160000.0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOPQRHKMOPCDEIJAH00857110,1.0,55,300000.0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPQRHKMOPCDEIJAH00857110,1.0,57,300000.0,2,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTSUHMOLNCDEIIAD00801816,1.0,34,487500.0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTSUHMOLNCDEIIAD00801816,1.0,37,487500.0,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOYUPHJKMNCDEIIAD00801880,1.0,61,222500.0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOYUPHJKMNCDEIIAD00801880,1.0,50,222500.0,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOYUPHJKMNCDEIIAD00801880,1.0,19,222500.0,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOYUPHJKMNCDEIIAD00801880,1.0,12,222500.0,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORWYHKOLSCDEIJAH00857038,1.0,30,200000.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORWYHKOLSCDEIJAH00857038,1.0,11,200000.0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPTPHJMORCDEIJAH00802514,1.0,32,550000.0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTPWHJLOTCDEIJAH00855746,1.0,70,400000.0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNORTRHLMOQCDEIJAH00855007,1.0,8,0.0,4,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNORTRHLMOQCDEIJAH00855007,1.0,7,0.0,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOTQPHMOMOCDEIIAD00801703,1.0,45,450000.0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOWSUHJOKRCDEIIAD00797680,1.0,34,550000.0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOWSUHJOKRCDEIIAD00797680,1.0,36,550000.0,2,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORVWHLLKNCDEIJAH00855450,1.0,57,50000.0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORVWHLLKNCDEIJAH00855450,1.0,20,50000.0,2,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORXUHJKMQCDEIIAD00798160,1.0,67,0.0,2,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQTVHJMOMCDEIIAD00801694,1.0,67,150000.0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSRUHKMKPCDEIJAH00857088,1.0,96,0.0,3,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TQRMNOQXQHLMKRCDEIJAH00855700,2.0,89,110000.0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOQQTHLLMRCDEIIAD00857089,1.0,70,185000.0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOQQTHLLMRCDEIIAD00857089,1.0,66,185000.0,2,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOSRWHKKNMCDEIIAD00857090,1.0,53,47500.0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOSRWHKKNMCDEIIAD00857090,1.0,23,47500.0,2,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNORYPHKKNQCDEIIAD00857091,1.0,35,460000.0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORYPHKKNQCDEIIAD00857091,1.0,38,460000.0,2,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORYPHKKNQCDEIIAD00857091,1.0,2,460000.0,3,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOSTQHJKNLCDEIIAD00854891,1.0,37,1285000.0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSTQHJKNLCDEIIAD00854891,1.0,34,1285000.0,2,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQSMNORRWHJMNMCDEIIAD00798165,1.0,81,361000.0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOSXXHKMLQCDEIJAH00857092,1.0,36,0.0,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSXXHKMLQCDEIJAH00857092,1.0,16,0.0,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSXXHKMLQCDEIJAH00857092,1.0,9,0.0,4,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOQXXHJLKTCDEIIAD00854909,1.0,63,670000.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOPUWHMLLQCDEIIAD00801682,1.0,51,473333.33,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPUWHMLLQCDEIIAD00801682,1.0,51,473333.33,2,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPUWHMLLQCDEIIAD00801682,1.0,14,473333.33,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORYRHMMLUCDEIIAD00806917,1.0,35,1500000.0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORUPHKNKPCDEIIAD00857249,1.0,36,0.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORYRHLKKUCDEIIAD00854951,1.0,66,365000.0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNORYRHLKKUCDEIIAD00854951,1.0,74,365000.0,2,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPXPHKOLOCDEIJAH00857220,1.0,39,64500.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPXPHKOLOCDEIJAH00857220,1.0,34,64500.0,2,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOPXPHKOLOCDEIJAH00857220,1.0,16,64500.0,3,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPXPHKOLOCDEIJAH00857220,1.0,1,64500.0,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOSRPHJNLUCDEIJAH00797370,1.0,35,333333.33,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSRPHJNLUCDEIJAH00797370,1.0,34,333333.33,2,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSRPHJNLUCDEIJAH00797370,1.0,11,333333.33,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORRUHKOKUCDEIJAH00857256,1.0,60,118833.33,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORRUHKOKUCDEIJAH00857256,1.0,51,118833.33,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORRUHKOKUCDEIJAH00857256,1.0,34,118833.33,3,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORRUHKOKUCDEIJAH00857256,1.0,21,118833.33,4,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORRUHKOKUCDEIJAH00857256,1.0,11,118833.33,5,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORRUHKOKUCDEIJAH00857256,1.0,7,118833.33,6,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOQUSHKLLLCDEIJAH00857257,1.0,29,180000.0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQUSHKLLLCDEIJAH00857257,1.0,29,180000.0,2,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQUSHKLLLCDEIJAH00857257,1.0,6,180000.0,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNORXSHKLLLCDEIJAH00857258,1.0,64,255000.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNORQSHJMLQCDEIJAH00855701,1.0,19,0.0,2,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOQPVHKOTPCDEIJAH00857259,1.0,85,200000.0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOQPVHKOTPCDEIJAH00857259,1.0,83,200000.0,2,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOQQXHKNTUCDEIJAH00857260,1.0,31,10000.0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOQQXHKNTUCDEIJAH00857260,1.0,9,10000.0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNORRTHKLNNCDEIIAD00857264,1.0,43,750000.0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQTVHKLNOCDEIIAD00857265,1.0,29,0.0,2,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOQTVHKLNOCDEIIAD00857265,1.0,12,0.0,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQTVHKLNOCDEIIAD00857265,1.0,3,0.0,4,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOQTVHKLNOCDEIIAD00857265,1.0,52,0.0,5,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TQRMNOQTYHKLNOCDEIIAD00857266,1.0,15,0.0,3,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQUYHJKNLCDEIIAD00796081,1.0,45,360000.0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQUYHJKNLCDEIIAD00796081,1.0,45,360000.0,2,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOQUYHJKNLCDEIIAD00796081,1.0,17,360000.0,3,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQUYHJKNLCDEIIAD00796081,1.0,13,360000.0,4,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQUYHJKNLCDEIIAD00796081,1.0,9,360000.0,5,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOTPUHJOKPCDEIJAH00797376,1.0,73,490000.0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOPYQHKOLOCDEIJAH00857314,1.0,51,50000.0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOPYQHKOLOCDEIJAH00857314,1.0,77,50000.0,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNORWYHLMLMCDEIJAH00855013,1.0,72,183833.33,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNORWYHLMLMCDEIJAH00855013,1.0,44,183833.33,2,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORWYHLMLMCDEIJAH00855013,1.0,38,183833.33,3,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNORWYHLMLMCDEIJAH00855013,1.0,22,183833.33,4,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORWYHLMLMCDEIJAH00855013,1.0,19,183833.33,5,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORWYHLMLMCDEIJAH00855013,1.0,73,183833.33,8,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOSPPHMLPSCDEIJAH00807867,1.0,60,400000.0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSRUHMOLNCDEIIAD00801642,1.0,52,300000.0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSRUHMOLNCDEIIAD00801642,1.0,59,300000.0,2,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORSPHLNKMCDEIIAD00854821,1.0,69,0.0,2,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPXWHLMKOCDEIIAD00857368,1.0,85,606500.0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOPXWHLMKOCDEIIAD00857368,1.0,57,606500.0,2,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
